"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","batch_size","dropout","epochs","hidden_dim1","hidden_dim2","learning_rate","method","model_type","normalization","normalization_method","parameters.activation_functions","parameters.batch_sizes","parameters.dropouts","parameters.epochss","parameters.hidden_dim1s","parameters.hidden_dim2s","parameters.learning_rates","parameters.normalization_methods","hidden_dim3","hidden_layers","optimizer","output_activation_function","parameters.hidden_dim3s","parameters.hidden_layerss","parameters.optimizers","parameters.output_activation_functions","hidden_dim_range","hidden_dim_range_max","hidden_dim_range_min","hidden_dim_strategy","momentum","nesterov","parameters.batch_size.distribution","parameters.batch_size.max","parameters.batch_size.min","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.hidden_dim_range.distribution","parameters.hidden_dim_range.max","parameters.hidden_dim_range.min","parameters.hidden_dim_range_max.distribution","parameters.hidden_dim_range_max.max","parameters.hidden_dim_range_max.min","parameters.hidden_dim_range_min.distribution","parameters.hidden_dim_range_min.max","parameters.hidden_dim_range_min.min","parameters.hidden_dim_strategys","parameters.hidden_layers.distribution","parameters.hidden_layers.max","parameters.hidden_layers.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.momentum.distribution","parameters.momentum.max","parameters.momentum.min","parameters.nesterovs","absolute_dim_range","absolute_dim_range_max","absolute_dim_range_min","actual_hidden_layers","hidden_dim_initial_range","hidden_dim_initial_range_max","hidden_dim_initial_range_min","hidden_dim_random_scale_factor_range","hidden_dim_random_scale_factor_range_max","hidden_dim_random_scale_factor_range_min","hidden_dim_scale_factor_fixed","hidden_layers_max","hidden_layers_min","parameters.absolute_dim_range.distribution","parameters.absolute_dim_range.max","parameters.absolute_dim_range.min","parameters.absolute_dim_range_max","parameters.absolute_dim_range_min","parameters.hidden_dim_initial_range.distribution","parameters.hidden_dim_initial_range.max","parameters.hidden_dim_initial_range.min","parameters.hidden_dim_initial_range_max","parameters.hidden_dim_initial_range_min","parameters.hidden_dim_random_scale_factor_range.distribution","parameters.hidden_dim_random_scale_factor_range.max","parameters.hidden_dim_random_scale_factor_range.min","parameters.hidden_dim_random_scale_factor_range_max","parameters.hidden_dim_random_scale_factor_range_min","parameters.hidden_dim_scale_factor_fixeds","parameters.hidden_layers_max","parameters.hidden_layers_min","parameters.randomize_hidden_dim_strategys","parameters.scaled_layerss","randomize_hidden_dim_strategy","scaled_layers","epoch","test_accuracy","test_loss","train_accuracy","train_loss","val_accuracy","val_loss","model_architecture","hidden_layer_1_neurons","hidden_layer_2_neurons","hidden_layer_3_neurons","hidden_layer_4_neurons","hidden_layer_5_neurons"
"super-sweep-36","finished","-","","","2024-07-25T08:04:20.000Z","201","5sz5a8c4","relu","16","0.7","30","64","128","0.01","","","","none","","","","","","","","","32","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.6945805258033795","0.09328105521854012","0.6671571524894371","0.11078436113893986","0.694564651060134","0.09329075238201769","","","","","",""
"daily-sweep-35","finished","-","","","2024-07-25T07:57:46.000Z","392","5sz5a8c4","leaky_relu","100","0.7","60","128","32","0.01","","","","std","","","","","","","","","32","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.8318649355761462","0.028269399888813496","0.7269891184134549","0.07453494146466255","0.8323836934377815","0.0280952262255596","","","","","",""
"elated-sweep-34","finished","-","","","2024-07-25T07:56:26.000Z","74","5sz5a8c4","elu","100","0.5","10","64","32","0.1","","","","min-max","","","","","","","","","16","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.3089939672295935","0.4774893373250962","0.247322916529474","0.5665227919816971","0.3089935251586241","0.4774899482727051","","","","","",""
"pretty-sweep-33","finished","-","","","2024-07-25T07:52:59.000Z","204","5sz5a8c4","relu","16","0.3","30","128","64","0.0001","","","","min-max","","","","","","","","","32","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.7214441593307979","0.0775933563709259","0.6906766161483522","0.09568095579743384","0.7219465430798379","0.07731372490525246","","","","","",""
"earthy-sweep-32","finished","-","","","2024-07-25T07:50:35.000Z","139","5sz5a8c4","relu","1","0.3","20","64","128","0.0001","","","","std","","","","","","","","","64","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.49689787885606074","0.253111744299531","0.487126154422316","0.26303958147764206","0.4969486393012522","0.25306067150086164","","","","","",""
"morning-sweep-31","finished","-","","","2024-07-25T07:48:11.000Z","139","5sz5a8c4","leaky_relu","100","0.5","20","64","128","0.001","","","","std","","","","","","","","","16","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.7840929850122236","0.04661583912093192","0.7459312188888565","0.06455094553530216","0.7850632299960496","0.04619781509973109","","","","","",""
"helpful-sweep-30","finished","-","","","2024-07-25T07:46:51.000Z","77","5sz5a8c4","leaky_relu","100","0.7","10","128","32","0.01","","","","std","","","","","","","","","64","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.8441205029044136","0.024298417614772916","0.729938981068551","0.0729329539462924","0.8447212596515254","0.02411148720420897","","","","","",""
"crisp-sweep-29","finished","-","","","2024-07-25T07:40:08.000Z","398","5sz5a8c4","softplus","8","0.3","60","256","32","0.0001","","","","min-max","","","","","","","","","16","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.7518596337257737","0.06157364137470722","0.6940842284631157","0.09358445927500723","0.7518745888363908","0.06156621966511011","","","","","",""
"neat-sweep-28","finished","-","","","2024-07-25T07:36:42.000Z","202","5sz5a8c4","leaky_relu","1","0.5","30","64","64","0.01","","","","std","","","","","","","","","16","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.7383234285778457","0.06847462803125381","0.7318682151015641","0.07189465407282114","0.738301292161994","0.06848621368408203","","","","","",""
"absurd-sweep-27","finished","-","","","2024-07-25T07:35:23.000Z","74","5sz5a8c4","relu","100","0.3","10","256","64","0.1","","","","min-max","","","","","","","","","64","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.8092712134757081","0.03637747000902891","0.7387933474550316","0.06822891533374786","0.8094614560140844","0.03630493674427271","","","","","",""
"morning-sweep-26","finished","-","","","2024-07-25T07:34:04.000Z","75","5sz5a8c4","softplus","16","0.5","10","256","64","0.01","","","","none","","","","","","","","","64","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.5857523936045568","0.1716010794043541","0.46451070456491816","0.2867487855255604","0.585752280631175","0.17160117300227284","","","","","",""
"spring-sweep-25","finished","-","","","2024-07-25T07:32:43.000Z","75","5sz5a8c4","relu","100","0.7","10","64","32","0.01","","","","min-max","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.681668185204928","0.101335144310724","0.6335470147545261","0.13428779039531946","0.6816937113846457","0.10131889337208122","","","","","",""
"fancy-sweep-24","finished","-","","","2024-07-25T07:26:07.000Z","394","5sz5a8c4","relu","100","0.7","60","64","64","0.1","","","","min-max","","","","","","","","","64","3","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.7623902660637734","0.05645838566124439","0.7611257864487448","0.05706088989973068","0.7623902660637734","0.05645838566124439","","","","","",""
"gentle-sweep-23","finished","-","","","2024-07-25T07:24:47.000Z","74","5sz5a8c4","leaky_relu","100","0.3","10","128","128","0.001","","","","none","","","","","","","","","16","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.9345073531363284","0.004289286793209612","0.8211241672482439","0.03199656354263425","0.9347289686986084","0.0042603075271472335","","","","","",""
"lucky-sweep-22","finished","-","","","2024-07-25T07:13:44.000Z","660","5sz5a8c4","leaky_relu","64","0.3","100","128","128","0.0001","","","","std","","","","","","","","","64","3","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.33693568696125986","0.43965428322553635","0.33604666541315187","0.44083403050899506","0.33688209621979714","0.4397253543138504","","","","","",""
"ancient-sweep-21","finished","-","","","2024-07-25T07:02:48.000Z","650","5sz5a8c4","leaky_relu","16","0.7","100","64","128","0.01","","","","std","","","","","","","","","64","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.8540297793505787","0.02130730531644076","0.8991862522723195","0.010163411730900409","0.8539068218311878","0.021343216707464308","","","","","",""
"curious-sweep-20","finished","-","","","2024-07-25T06:55:45.000Z","402","5sz5a8c4","elu","64","0.3","60","256","128","0.01","","","","none","","","","","","","","","32","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.9126397559260868","0.007631812244653702","0.8616019588608567","0.019154017791152","0.9132957821856617","0.007517621386796236","","","","","",""
"sunny-sweep-19","finished","-","","","2024-07-25T06:49:08.000Z","393","5sz5a8c4","elu","16","0.5","60","128","128","0.0001","","","","none","","","","","","","","","16","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.6264749819753848","0.13952093909028918","0.5677272109434532","0.18685976415872577","0.6269144649653069","0.13919281645212322","","","","","",""
"peachy-sweep-18","finished","-","","","2024-07-25T06:45:41.000Z","203","5sz5a8c4","relu","1","0.5","30","64","64","0.001","","","","min-max","","","","","","","","","64","2","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.8777635846127264","0.01494174124673009","0.8216866462724113","0.031795652117580175","0.8782580003276571","0.014821114484220743","","","","","",""
"fluent-sweep-17","finished","-","","","2024-07-25T06:39:06.000Z","391","5sz5a8c4","leaky_relu","8","0.7","60","256","32","0.01","","","","min-max","","","","","","","","","64","2","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","0.969237750016364","0.0009463160240557044","0.839111702395572","0.025885044306050983","0.9691376958725192","0.0009524818160571158","","","","","",""
"rare-sweep-16","finished","-","","","2024-07-25T06:28:09.000Z","652","5sz5a8c4","softplus","8","0.3","100","128","32","0.1","","","","std","","","","","","","","","64","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.760041713415646","0.05757997930049896","0.7299230336574682","0.07294156774878502","0.7600417017720904","0.05757998488843441","","","","","",""
"fresh-sweep-15","finished","-","","","2024-07-25T06:17:17.000Z","647","5sz5a8c4","elu","1","0.5","100","256","64","0.001","","","","min-max","","","","","","","","","32","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.7608149580781529","0.05720948427915573","0.699505657942747","0.09029684960842133","0.7611893492300792","0.05703052692115307","","","","","",""
"atomic-sweep-14","finished","-","","","2024-07-25T06:06:26.000Z","647","5sz5a8c4","softplus","64","0.5","100","128","64","0.1","","","","none","","","","","","","","","16","3","adam","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","0.7624719673939742","0.05641956627368927","0.76142841969847","0.05691639892756939","0.7624719595521835","0.05641956999897957","","","","","",""
"skilled-sweep-13","finished","-","","","2024-07-25T06:05:07.000Z","74","5sz5a8c4","elu","100","0.3","10","256","64","0.01","","","","std","","","","","","","","","32","2","adamw","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.9071944831796408","0.008612863952293992","0.7873707284459389","0.04521120712161064","0.9079843639587388","0.008466877276077867","","","","","",""
"kind-sweep-12","finished","-","","","2024-07-25T06:02:45.000Z","138","5sz5a8c4","relu","1","0.3","20","64","128","0.0001","","","","none","","","","","","","","","64","3","rmsprop","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.736672306407575","0.06934147421270609","0.7213385380614927","0.07765221036970615","0.7369675335922985","0.06918607838451862","","","","","",""
